,file_number,filename,blue,green,red
0,0,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/1a06c36b-960b-4f47-8de9-22835e82ec1a.jpeg,52.63202576112412,59.290983606557376,96.4534543325527
1,1,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/3b35342f-7412-4c98-8cf4-50b329d52855.jpeg,77.55656934306569,80.96431467964315,115.45336577453365
2,2,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/0fbb01ef-1e48-4256-83a1-1d371e84993a.jpeg,62.206743238236385,66.50759540570581,93.0581696924787
3,3,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/1c6fc505-8857-4a4f-a0f7-3292e3b34d52.jpeg,40.11666666666667,39.05,53.10378787878788
4,4,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/2b6907ed-9ab3-46b7-bc95-e030ec2ecb36.jpeg,55.77362569487338,54.0982087708462,92.94873378628783
5,5,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/3cb7c70e-b9fa-413b-914c-572301220172.jpeg,58.67950581395349,54.73764534883721,115.24103682170542
6,6,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/1d01ae50-cb8e-42d0-b19e-0b3c16c150be.jpeg,69.99432111512648,58.50826019617966,117.42565823438306
7,7,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/1c101f7b-9fd5-4335-90df-6d8abe7c5507.jpeg,45.163273699362534,45.65597367879909,82.92782233189389
8,8,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/3b846bed-abd7-40bc-88e6-597b7d330433.jpeg,86.19652139144343,88.57217113154738,133.53978408636544
9,9,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/0f33878f-3e40-4b42-ac67-f83ed1abeb36.jpeg,26.61241217798595,36.54449648711944,70.63466042154566
10,10,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/4cb23d20-d334-4405-bd31-fc1423edb10a.jpeg,46.4891387195122,50.89500762195122,96.28772865853658
11,11,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/0a6d8bbe-bff4-4e44-afe1-730d7161992c.jpeg,61.77815063385533,56.01491424310216,106.02386278896346
12,12,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/3f4dd217-357e-4bd6-bb9e-6a08bd19217e.jpeg,56.44779632006846,63.405006418485236,103.76379974326059
13,13,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/1ef96ae1-a424-4778-a23b-f25a18ea949b.jpeg,46.676309729418534,55.134571099597004,109.19314910765688
14,14,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/02fcf4c3-8fe8-439e-95a7-2b4f28c798cd.jpeg,35.31476323119777,32.163416898792946,71.05988857938719
15,15,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/4c7b2c0a-6983-46e7-91be-d983e959705b.jpeg,53.228814975764664,57.82015711181681,115.95119505264917
16,16,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/0fa77229-497e-48c7-b500-33bccd3299e7.jpeg,51.527698458023984,59.74700171330668,123.44051018465639
17,17,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/3d06be97-443e-4c03-b8e0-83b3c4a66b4b.jpeg,66.39626523184049,71.24386770058554,110.05807880993828
18,18,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/4c43cc15-bd92-4a3f-a5c6-15f876fad569.jpeg,72.85963846270697,69.59501746923895,131.61643627525444
19,19,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/4a1e688b-cccc-4977-ab6d-e7d18d22f2a1.jpeg,55.051202137132684,61.82368655387355,111.95725734639359
20,20,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/lip_cut/4b8c836e-3fbc-46ea-a439-8539fa691076.jpeg,71.69800108049702,76.7337925445705,128.27984873041598
